Text_ID,Sentence_Number,Word_In_Sentence_Number,Word,Text,Sentence
53,2,23,you,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,24,want,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,25,to,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,26,"be,","When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,27,even,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,28,if,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,29,that's,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,30,really,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,31,not,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,32,close,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,33,at,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
53,2,34,all.,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount. But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all.","But a new study finds that it's not how close you feel that matters most, it's whether you are as close as you want to be, even if that's really not close at all."
54,1,1,At,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,2,the,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,3,time,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,4,the,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,5,French,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,6,crown,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,7,secured,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,8,much,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,9,of,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,10,its,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,11,revenue,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,12,by,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,13,issuing,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,14,government,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,1,15,bonds.,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",At the time the French crown secured much of its revenue by issuing government bonds.
54,2,1,In,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,2,"1727,","At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,3,in,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,4,order,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,5,to,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,6,save,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,7,"money,","At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,8,the,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,9,state,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,10,cut,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,11,the,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,12,bonds',"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,13,interest,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,2,14,rate.,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","In 1727, in order to save money, the state cut the bonds' interest rate."
54,3,1,The,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,2,market,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,3,value,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,4,of,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,5,these,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,6,bonds,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,7,"plummeted,","At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,8,and,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,9,the,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,10,market,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,11,became,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,12,wary,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,13,of,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,14,French,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,3,15,credit.,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.","The market value of these bonds plummeted, and the market became wary of French credit."
54,4,1,The,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,2,French,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,3,state,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,4,was,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,5,left,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,6,without,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,7,an,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,8,easy,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,9,way,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,10,of,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,11,raising,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
54,4,12,money.,"At the time the French crown secured much of its revenue by issuing government bonds. In 1727, in order to save money, the state cut the bonds' interest rate. The market value of these bonds plummeted, and the market became wary of French credit. The French state was left without an easy way of raising money.",The French state was left without an easy way of raising money.
55,1,1,Voltaire,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,2,himself,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,3,probably,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,4,won,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,5,around,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,6,half,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,7,a,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,8,million,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,9,"livres,","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,10,a,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,11,large,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,12,"fortune,","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,13,which,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,14,he,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,15,then,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,16,made,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,17,even,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,18,larger,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,19,in,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,20,a,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,21,series,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,22,of,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,23,canny,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,1,24,investments.,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments."
55,2,1,Soon,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing."
55,2,2,Voltaire,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing."
55,2,3,was,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing."
55,2,4,a,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing."
55,2,5,very,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing."
55,2,6,rich,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing."
55,2,7,"man,","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger in a series of canny investments. Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing.","Soon Voltaire was a very rich man, rich enough to become a moneylender to the powerful and famous, rich enough that he no longer had to stake his financial well-being on that most unreliable and detestable profession, writing."
